699		49		5			string cleaner polish works well || careful fretboard cleaner dry fretboard conditioner included applied || string cleaner leave residue string noise || dunlop makes good quality products ||
603		65		4			good deal || colorful flashy nicely previous reviewer || difficult shouldnt fall ||
851		82		4			strings || special price || factor changing week || play changes anymore || match string guitar || mean strings bad || means prefer brand pure nickel guitar theyre darker brand steels theyre brighter brand || give prefer best check price case string prefer changed month || instrument top shape || bad guitar make great artist sound good ||
753		428		4			good price || spend dollars || recommend graph tech ||
462		682		5			received day ago bought whim impressed joyo crunch pedal || based expensive sweet honey drive pedal || supposed playing || dig puts distortion || play soft cleans || noticeable cleaner run amp || pretty feels responsive tube screamer || heard find distortion pedal harsh find wonderfully smooth grit || found warmed sound good way || playing american strat dimarzio area pickups vox awesome combo || put pedal front ocd sweet tones || play amp pedal dirt win ocd || expensive joyo cheap good stomp || metal heavier distortion stuff plenty tap blues classic rock || super pleased joyo pedals || well hold sound perform pretty darn well ||
776		412		5			best strings ||
110		858		4			heres youll product youre interested || head multiple tuning peg sizes due slot || good thing || trigger rocker switch || wind || quickly || good thing || part || variable speed || speed || fast || takes practice patience || special || initially || youll head jumping peg || fret bad pun || minutes rehearsal youll || opted pull trigger short string change remind change || close desired tension slowly || preferred device switch || slow fast position trigger control || rated stars || wrong work || || aspect device find hard way giving perfect score || patient well || || change set strings couple minutes || hours chose || suspect folks position || youre big group || speed || alas || things purchased way || toy || works || satisfied || ||
991		4		5			editing earlier review || bought months ago || works fine || problems whatsoever || gig home || kind short || batteries almost overnight || batteries || problem || tunes fine || time battery break made flimsy plastic materials surely stand kind test || contacted snark || customer service || free charge tuner warranty || excellent customer service || earned products perfect service || edit review replacement turns work perfectly ||
439		742		3			alright strings || spectacular || fan beefier lows thinner highs end day theyre ||
1084		727		3			monster chord great || stiff || play acoustic guitar || run lot || cord made abuse ||
526		425		5			picked korg pitchblack guitar center yesterday || snark time needed tune practice playing making noise || love thing || accurate || fast || fits nicely pedal board metal plastic tuners price || multiple display options || mute function awesome true bypass || great buy || happy || red ||
641		802		1			purchased amp locally initially || thought pretty cool modeling amp || lots potential variety sounds || fender amp well || presets neat || played standard models amp model || effects clean sound || amp volume cranked distortion pedal engaged max || master volume effects turned || never heard clean channel noise || guitar plugged || hear playing underlying hiss coming notes || distracting nuts || ground loop issue amps sound fine bedroom volumes || defect product || dirty presets lots gain extra volume sound worse || plugged low master volume || youd running super high gain stomp boxes red hot single coil || plugged low levels || || issue weird fizz sound || noticeable low || striking string || clean note || weird fizzy digital sound surrounds note || fades string stops moving || almost sounds cymbals poorly file low bit rate frequency || chords break decay fizzy envelope makes thing || weird thing || neither problems head phones plugged || connected usb line || stuck playing watt amp cans || iii power celestion speaker || read reviews online forum posts related websites page forum post fender support site interesting youll find amps issues || apparently || mustang issues || firmware update correct amp || hardware issue || software issue || speaker issue || lcd screen present causing problems || fender care || buy || amp problems || notice sounds care || ears sounds good || amp lot potential great sounds || nice faithful modeling great vintage amps || opinion || technical issues made amp sound complete garbage || disappointed fender hasnt correct wrong folks claim fender wrong || taking fact || wrong || whatever || back days playing || eliminate junk sounds success builtin noise gate helps || sucks tone picked watt marshall || guess || clean channel hum buzz || cranked || engage dirt box dirty channels || minimal noise || ill knock fender issue caused || nice amps || buy fender amp || ill test drive suggest picking ||
1137		329		4			money || doubt beat microphones || needed occasional outdoor shows spend ton money || good || shipment bad mic || amazon replaced free paid || happy ||
518		54		4			mixer perfect price || although blue led power light || quality functionality product fantastic || suggest budget good quality mixer ||
470		358		5			old mac computer allow equipment needed line level output || works great || havent || comment || sturdy well made well ||
508		803		5			love crybaby recommend wah pedal || wah pedal story || years ago || bought crybaby || wah time || shop year || fortunately || never gave gig || matter time || finally || gave stopped wah pedals completely || couple years ago || bought digitech whammy wah || whammy effects learn style || digital wah patches || started happy break || wahs usable || sound good || finally supposed play chains || man box digitech cut || time real wah || searched youtube demos talked people || chose people told theyve never maintenance problem || versatile || kinds wah sounds tweaking dials || great suggestions manual started || set mine setting left wah playing early alternative hard rock styles || setting works songs || well || including create white noise scratch sounds || wah pedals terribly || nice reliable wah whatever simply adjusting couple knobs || long wah pedal || suit styles || remain pedalboard years || consider || price bad ||
1205		29		5			pop filter || case good || double || works great || complaints whatsoever || fancy metal mesh screen || works good ||
153		188		5			well hearing steve cool havent figured good product ||
911		749		5			strings sound great held tune well couple days stretching || luna string sound rich || purchase ||
610		642		5			today compared fender standard strap bag time || chromacast thicker padding covered cloth inside fender step || chromacast pockets || specs fender chromacast back reality || fender padding || chromacast padding || telling truth || fender || good medium class gig bag || falls dust bag deluxe padded bag || thing bag missing || hanger back fender || chromacast rid plastic expensive hand grip front bag hanger back || bag good house || light throwing transport || gigging || deluxe bag || hard case || bag steal ||
659		556		5			mellow sound smooth feel || strings needed perform || daddario chromes flat wound electric guitar ||
448		757		5			bought bench amazon warehouse deal prime delivery disappointed || bench sturdy comfortable cushioning thick soft || item arrives flat packed adjusted correct height seconds || bench serve purpose years ||
1305		600		5			working strumming patterns needed soften things bit ||
177		158		5			dude weighs almost || loud bedroom loud || expect gig || expect marshall tube quality || sound amazing || clean || bright loud || metal great control distortion tone || sounds pretty good ||
367		835		4			behringer rack mount rarely || single bass guitar amplifier stage balanced direct output xlr connector amp || practice home ||
260		307		5			ernie ball slinky strings || slinkys acoustics electrics years never unlike higher priced strings add || responsive never dull weak sounding || crisp highs smooth lows || || recommend set acoustic guitar ernie ball super slinkys electric guitar || years strings || ernie ball hands ||
422		788		5			lot pedal || deep overdrive || vdc supply power || fat overdrive || front ocd ||
883		9		4			bought number pedal board || performed excellent failures || noise || loss tone || mind molded cable ||
911		93		5			purchased year old daughter || learning play guitar classical guitar gave wide fingers reach || action guitar perfect required set || ready box || almost knock guitar nice || playing years impressed quality guitar sweet || full || rich sound || guitar || buy || disappointed ||
952		65		5			nice quality || inexpensive guitar strap || tough || means || make way start || ibanez art electric guitar || pick pocket nice extra ||
870		59		5			balanced patch cables great || set music cables purchased brand great quality price || love xlr microphone cables ||
250		445		5			owned gth capo year concerned beats owned past hands || easy clamp guitar nut ease moving needed ||
969		730		5			mobile equipment fantastic || sturdy light easily carry || holes screw mounts perfectly allow easy component installation || plastic covers feet || big deal ||
238		803		5			wah || versatile built boost feature great || buy || regret ||
412		240		3			works practice || guitar instrument cable || best serves purpose ||
871		81		4			ableton years never || connected interface live windows || set default playback recording device || line scarlett usb || set default device || time ableton works well listening music computer youtube || hears pops clicks minutes reset asioall driver issue audio technica usb mic || computer system laptop never heard pops clicks hours hardware computers whatsoever || better interface based system experience ||
485		367		5			tuner absolute best home studio || daily || slightest || disappointed unless tune drop ||
1274		859		5			|| couldnt understand || neat || toy wouldnt work || found battery wrapped || fair explain battery installed tiny amp arrived || closely || couldnt work || discovered problem || product || delight eyes || capacity music turned fully respond immediately slightest touch sweet knobs sound music whisper || require || sound speaker clear bell || static || amazing gadget || attractive || portable job || size ||
1306		546		5			guitar tuner great useful tool || chords play guitar better day || thanks || austin ||
972		372		5			set strings fantastic || playing ten years || elixirs || daddario || martin || john || money || strings class || started playing loved coated strings || wouldnt buy elixirs years || money tight || pop || set elixirs good || set strings sun years || finally ernie ball || amazing || coated || prefer noncoated strings || bring tones dreadnought || medium light set perfect || nice size high string feel snap pull || good bass response || fantastic set strings afford || wouldnt give shot ||
27		220		2			material made good || holds guitar || things || corners cap || bottom put guitar || part bottom hold guitar spins || means bolt screw make stay || time put guitar make put straight || suggest expensive model totally ||
1119		105		5			gooseneck position pop filter microphone || sturdy microphone holder hold microphone place ||
1188		347		4			playing guitar years decided ukulele extra hobby || pretty decent || price point || quality || good learn case booklet basic songs chord chart || drop tuning bad || havent picked days tweaking ||
331		400		5			mxr carbon copy analog delay relative pedal || instantly beloved professional || || amateur guitarists alike category || longtime user boss digital delay || bit carbon copy || playing controls bit pure quality tone produces || quickly won || great way explain difference digital analog delay precise || warmth ambience || mod button suppose add additional modulation tone || hear dramatic difference || matter setting || real delay effect carbon copy versus delays || repeat notes || almost sounds middle ground effect large hall digital delay || range delay || fortunately || wide || || give || slapback delays rockabilly stray cats echo short || || delays || longer delays lot repeats || pink david gilmour || pedal capable style delay better achieved digital || note knob range settings cover delay time || covered sweep carbon knob || makes convenient || bit || || carbon copy outstanding alternative digital delay attractive price point || covers sounds delay pedals large expensive || belongs delay pedalboard ||
1065		48		5			korg tuner found needed pick sounds room interfere tuning dulcimer || plug tuner headstock dulcimer || tune instrument picking background noise ||
909		345		3			thought tuner gig bag decided break snark neck fragile plastic socket ball socket joint bent stress || functionally || prefer || slightly sample remaining responsive || displaying || || prefer display || lot small form factor || leave headstock risk damage || mandolins travel snark clipped music stand home ||
512		40		4			simple || works advertised || great simple idea glad put production || taste || loop long wraps area || tied snug || martin leather strap holder strap hooks plastic button || secure straps work way button martin holder || folks brand shiny expensive guitars note nylon lace wraps nice strong || fairly rough || experience wear finish area || rub finish degree || youre clean maintaining cosmetic perfection guitar || notice finish rubbed bit points contact || million simple solutions || story || great item ||
1023		690		5			started setting studio || wanted break budget || couple combo pedal boards || digitech || boss || quickly realized sound money quickly drying || left || tuna melt danelectro || thing stunning ability manufacture vintage tremolo sounds || line pedals || types || never dissapointed save hard chain lot noise || guitar building || put || make time improve playing skills || joy || pedals absolutely love || forget fab series || hot || buy old style tuna melt || big metal dan echo ||
503		111		2			started powering stomp box chain worked || add stomp box || couldnt guitar sound loud buzz || returned product testing || recommend || personal experience mind || advise save money pedalboard power supply || hope helps ||
1158		4		5			useful || seriously || unless good || quickly sharper tuning snark ear ||
1307		126		5			microphones made studio || live performance || better good system enjoy sound || video showed || great microphone period || top line works great || thank marshall electronics amazon ||
1308		383		4			bought holder mounted stand built cherry maple uke || job || stiffer adjustment || stays put || complaints ||
775		556		5			strings tonal quality change life || wondered || george || awesome || mellow tones || recommend metal players change pace || theyve never considered || takes give change accustomed style playing || trust playing professionally decades || way turn back jazz enthusiast || youre interested saving skin fingers || product || havent close normal amount skin experienced previously roundwounds ||
165		800		4			honestly adjustments || works great || black handle quick release drum stick playing || good angle hit played || height adjustment important || latch high || grab hat bring back || low sound || replaced horrible hat hardware loose songs || completely pleased || worth ||
1169		759		5			cloth product high quality polishing cloth idiot thought best package stuck bottle glue button leaves glue stuck cloth || glue removable expensive similar glue solution || washing warm water hand clear clean running water soap removed || hanging cloth air dry || outdoors || cloth nice worth correct method cleaning || buy product supposed clean polish place || better packaging product gibson cleaner polish puts high shine guitar surface bright || dry hard almost high quality wax residue || good stuff || packaging convenience factory assume customers ||
988		383		3			makes fit guitars prongs rotate independently || standard size guitar neck || bother || preferred stationary stick guitar || align bit || hands || annoying awhile || buy standard hanger ||
1173		248		4			easy put || stable cheap || recommend || guitar ||
649		699		5			excellent strap money || leather thick supple || fact materials thick || tricky adjustment tail setup || note length find standard levys strap length short || aware note versions || straps market price range long || including || dunlop wide || mono short model inch long || bass player standing || prefer bass waist height || basses || prefer higher || suggest strap places instrument comfortable || measure button hole button hole youre ordering length ||
687		419		5			happy pedal || give good phase sounds || simple || knob boost reduce signal ||
53		386		5			lighter version popular strings || pitch lower effort needed fret note || nice old fingers beginners ||
372		239		4			plastic star || case || pleased || effect planet sound set middle oclock pedal awesome || appealing || combinations excellent || check youtube plenty || great price pedal ||
231		176		4			serves purpose || needed stand home fine || price || prefer cradle swivel || happy ||
1309		860		2			happy sellers description product || description heavy duty makes assume regular hard plastic mic clip || rubber || sucks || couple times hard slide mic couple swivel cause rubber wear quickly || flex || flexible || flexible mic clips || make buy hard plastic clip ||
1310		406		5			satisfied performance || tweaking || emulate sound fulltone ocd || versatile seperate controls low high frequencies unlike pedals tone control || toggle switch lets choose classic modified setting || delight || level knob lot juice || set oclock || plenty loud || although clean boost gain set gain knob || single coil || sound tube amp breaking || humbuckers gain || stack pedals || old boss run good tones || hurts ears || sweet || hardwire exotic boutique offerings || || job significantly lower cost || well built || pounding gigging musician subject || better cost price good || wrong || update full comparison || fulltone ocd joyo crunch distortion || gain joyo gain closely ocd || mix amount control separate high low controls || ocd tone control joyo crunch sounds matter position put tone control || widest tone range || make behave treble booster || ocd cleans well roll volume control guitar dynamic || close joyo crunch || strictly distortion pedal ||
27		323		5			partner put pickup guitar amp rest trick || clip boom stand || stick sing set || holds tight ||
144		421		5			purchased couple blue foot mic cords seller || well year live music times month || theyve stepped || treated pretty rough || supple easy wind || contrast || mic cords manufacturer set screws fallen || stiffer havent held well || cords makes lot easier channel mixer connected mic || inexpensive reliable cord || highly recommended ||
248		112		4			back || due || multiple patterns collect sound || clear mike detect body sound || preamp helped || checked mikes ended rode similar character || goal record voice color close || ratings stars || ratings || experience curious check || found good solution worth effort ||
413		20		5			kind picks grip || normal picks slip fingers times || hate pick playing ||
1095		704		5			yes bit good shure cool pouch || version shure || great sound great deal || yes musician ||
53		107		5			mandolin || easy trick || thing long end reviewers fear scratch neck instruments || short end designed prevent scratches || place capo strings short end facing || left thumb hold place short end dangling thumb || loop long end back neck hand pull neck thumb || short end long end prevent long ends touching instruments neck || rotate left thumb way buckle strap place set || prefer capo tiny || barely bigger joints || job designed || small size means toss storage box forget till || downside elastic eventually stretch longer work || bucks ||
1201		122		5			sell real world || paid bit amazon prime purchase || display better back years || best thing pass band members quickly ||
361		229		5			bass guitar older strings made strings brighter lively || guitars prolong life strings || packaging small cloth || sections clean strings put inside packaging cloth || fingerpicking guitar bass player ||
385		835		1			decent unit || stopped working completely months || recommend pedal ||
879		861		5			playing lot week || versatile well noiseless || default settings || havent time tweak easy tones || impressed wah ||
1272		478		5			decent capo || found || months problem || cheap works great || recommend guitarist ||
773		409		4			comments cool || finding prefer thicker strap || strap works perfectly ||
998		722		5			|| || suggested forums good upgrade terms sound comfort || sound part || bought wanted replace cracking old pads || easily looked good originals || comfortable || sound || presence bass clarity places wouldnt expect || highly recommend upgrade ||
1094		82		5			strings || problems ernie ball strings || higher ball ends breaking tuning time change || found ernie balls break easily well || problems || sound good || feel good || priced ||
328		257		5			guitar player plan build thing || volt battery mxr pedals || work setup || volt power adapters modern kind || fit || sorts stuff plugged || mini amp || flanger || equalizer || compressor || fuzz || wah || love || good batteries || affordable || high number effects supply || find better market price features ||
841		34		4			works well || well constructed || kill add onoff switch batteries run || perfect ||
595		804		5			leave axe home || fit guitar case headphones practice jamming everyday good tone effects || worth price lugging small amp practice ||
721		455		5			solid rock delivers promise || behringer gear sucked clue audio gear || radio station owns pieces unit gear purchases behringer gear || super ||
814		344		5			acoustic electric lose wear || lighter yellow picks green thicker ||
902		148		4			ordered || defective || worth shipping back || big deal || great tuner guitar class || snark features || tune || youre good ||
594		178		2			guitar originally exp sounded good || replaced elixir nanoweb coated strings sounded good || finish wearing fast || time pack light || easy put held well quickly || sound problem || terrible || sound muddy || crisp tone || thought light better route || purchased || purchased pack || change strings completely dead strings ||
738		624		5			bought friend mine || best thing picks readily || bought today ||
895		760		3			musicians gear music stand || shelf fits || moves easily moving stuff shelf stand || made plastic fairly easily feel sturdy metal shelf stand || arent options unless metal || good thing cost lot ||
514		862		5			microphones || expensive || sennheisers || akg expensive pro sony || spent years professional radio years voice recording sound mixing || heard types mics rate blue yeti top list reasons || sound quality || patterns smooth || open sound || cardioid pattern added richness voice work || comparable sennheiser || sound patterns colored muted frequency level || expecting stereo mode || pattern || voices sound great acoustic guitar sounded rich || natural || construction mic stand || pictures expecting plastic || nope || made solid metal || buttons switches || versatility || record almost type adequately || || neumann || set easier || plug usb jack rip || paid || amazon || true bargain || top notch piece gear || engineers product time design real quality piece art || yeti stands audio processing || mics || show || thing shock mount made mic || big mounts || yeti pick vibration table mics padding absorb table shock || yeti real audible noise || great microphone incredible price || blue yeti || complaint shock mount resolved || blue radius || received week ago amazon || love || makes great || mean great microphone better || side side comparisons neumann || || || top notch expensive studio mics || yeti sounds good || learn work microphone properly sound || youtube demos mic || folks || mikes correctly best sound || yeti || seasoned || comparison recordings year ago || yeti smoother sound || time ||
94		253		4			worked well feet || sound good easy set || good price regrets ||
1213		735		4			made solid stable || knocked stars match || holes poles safety pin stand funky ||
176		746		5			cable run extra line microphone zoom || adapter never failed instrumental capturing quality audio live events || love || highly recommend adapter visual audio professional || check xlr double xlr splitter ||
681		82		4			good tone || difference brands price point || initially experienced buzzing string change needed adjust truss rod || timely manner sam ash || thanks ||
244		100		1			bought replace cord practice guitar || cheap cord broken || time || sitting replacement || fast forward time || wanted || cheap cord working fine || wanted cord || days || cord work || short || place || guitar || falls almost immediately place || back cheap cord hasnt failed || unlike brand bad cable ||
607		367		3			beginning problems || classical guitar hitting dual strings accidently || days || felt better || pretty blame ||
641		281		5			works well friends condenser mic cost times || great mic price ||
835		224		5			play keyboard hour feeling uncomfortable || chair fixed ||
451		224		4			unit works fine digital piano || light || portable fairly sturdy || price ||
1141		45		4			good grippy picks types playing || back jazz iiis jazz pick kind mood || jazz picks fender || dig davas models acoustic playing strumming || nice tone well || pretty dava pluses specific kinds playing || thing davas pick slightly move grip || ill pick string rubber || hand angle play part ||
1224		19		4			recently bought guitar young daughter based previous reviews || jazz band school smaller average year old || needed smaller sized guitar || packaged well guitar packaging || thing found sort disappointed dark stain white pick guard || damp paper towel work special soft || damp sponge made remove gently rubbed spots || finish plastic pick guard rubbed || sort || bother daughter || || fits perfectly || tune snark tuner || work reason guitar center bought electric guitar tuner plug cord guitar || worked well tune guitar || tuning pegs gears stiff bit hard turn || change strings adjust make easier turn || strings guitar cheap ill change better set || theyll || plugged guitar old crate amp sounded pretty good || knobs front guitar turn well supposed || easy control tone volume guitar amp || daughter great time || great classical guitarist teach classical guitar playing electric guitar experience || old strat big heavy black good awesome playing jazz guitar school concert night || guitar inexpensive smaller person || find major wrong || glad bought || || feels solid || wellconstructed || heavy || playing || ordered good gig bag || cord || pignose amp || bunch electric guitar strings || shell find small stuff stocking christmas || wait mother daughter electric guitar ||
255		138		5			nice bright light || bright twin lights || years || things || older light read sheet music || light nice soft case call bag holds || switch conveniently located top light || clamp well constructed move || unlike twin lights ||
423		806		5			seasoned player almost years || dollar martin soprano uke sell time money || sad || tight spot wanted play || uke today || aesthetically uke pleasing martin || sounds amazing price || nice bright sounds perfectly intonated || lot cheaper ukes past sucked bad horrible intonation || ukes sound good dollar uke || seriously impressed || make mahogany version || basically mahogany bit brighter bassy full tone || future bucks amazing || uke bucks uke made nice solid maple wood nice full tone good volume well intonated || people complaining strings || tune fast || martin soprano cheap thing || best stretch strings nylon strings stretch set hold tune long time || diamond head soprano best played || perfect seasoned players broke poor artists || excellent || recommend brand ||
879		108		5			compliment events || concerts || test recording || played back audio builtin speaker thought device studio quality || listened test recording headphones || heard || applications recorder || ease operation quick startup time make ideal setups ||
482		789		5			wonderful item works || arrived fast || great time making picks old credit gift cards || makes great gift item ||
643		220		5			bought stand gift sons acoustic guitar || loves electric guitar stand || wrong price ||
217		40		5			saves time strap || great design || love || worth money built well ||
1203		448		5			purchased cord set mic band recording home || cable great long allow move mic || item quicker expected || shipping fast product perfect condition || seller book || type equipment buy ||
101		632		5			honeytone mini amplifier echo tape echo || works well problems || lot pedals eat batteries great alternative access voltage outlets ||
1162		703		5			ill short owned boss pedal past luck || sound boss wouldnt || fast forward years purchase baby whim || man || glad || sliders made easy dial exact tone || small boost sliders gave amp manage || small boost provided balanced || sound || love wouldnt wanna part || pedal built rock || imagine shy dent thing || individual sliders || although rest pedal haha || feel nice slide easy || slider lights red engaged || cool makes easy lit stage || youre fence brand buy || recommend give monster stomp ||
505		176		5			wrestling guitar case practice inconvenient || stand allow safe place store guitar case || band neck guitar rack || safe place well ease offers grab guitar practice minutes || well made rack good price || safer guitar rack laying house waiting step guitar || update || guitars || love pick licks || cases fingertips || price safely stored ||
1264		308		5			lightweight || small || simple || easy read broad daylight || tuner ||
848		203		1			start cool pedal || tons fun || make better player live || big star review || || switch failed ten days owning || ten times total || light home || wearing || way || musician years stuff || bummer great idea || poorly executed || buy || recommend musicians ||
691		270		3			youre pedal loud white noise background ||
603		147		5			lot better || easy stays put || worth money ||
588		527		5			replaced pots needed top || great work perfectly ||
765		825		5			bought amps record blues tones || big box musicians store blues guitar session public jam session open || lot tube fender amps plugged || surprised plugged amp group || turned || started playing || sounded good amps || worked customers couldnt sound coming || players checked || understand fender managed amp secret long || poor marketing || blues amp great vintage tones || check || pick || sound tube amp || essentially || amp sounds big warm tubes || thin || great overdriven tweed || blackface || bassman models || couple marshall settings arent bad || amp sounds better super champ ears store well makes sense class amp opposed class || warmer articulate || speaker decent amp sounds great external speaker cabinet || home jamming recording blues driving nuts || amp godsend || check youll ||
108		485		3			ordered xlr cable included || quality cables mediocre best || recommend purchasing higher quality cable order || performance || mic built tank || yes || heavy heavy || words || feel cheap || sound quality || mic sound clear || professional || opinion || sounds muddy || sounds tinny || youll || reviews great backup mic karaoke mic || agree || record professional sounding tracks || find price || mic worth || laying || price || beat || great mic price || microphone || find lacking || wrong || price || performs || make quality recordings || pass purchase ||
810		600		5			ernie ball regular slinkies || find stay middle play wide variety styles || cheaper ||
328		388		5			fender medium heavy || star grip super || hard ||
1266		551		5			phantom power supplies arent sexy items || theyre extremely important microphones || nady box dead quiet works charm || totally nofrills || rock solid metal construction hear ||
773		25		5			|| best || guitar music || chances good sound pedal makes || stand multi effects unit ||
1094		55		1			heads smaller normal pickguard screws metal || china || sending back || way || screw home depot work better attractive || product product coming fender clear sign simply cost ||
1153		157		5			work years || change batteries long time || fabulous tuner || works standup bass || clip bridge || excellent product ||
475		805		4			pedal || reverb || controls simple sound good || expensive units || pedal compared expensive units || sound digital clear features basic || worth fun || recommend product || digitech quality top line worry || general good unit ||
1311		311		5			nice mic nice fresh || protects head rid noise taking breath || decent ||
722		465		5			replaced older strings acoustic guitar || strings bit harder play forgiving fingertips people learning play sound great || lot better stock strings guitar ||
1287		848		5			bought daddario strings back sizes || nice || slinky feel lot tone hours playing || happy daddario purchase ||
1312		176		5			useful || nice electric acoustic stand || durable well ||
63		101		4			good amp happy || high gain best lot noise playing people problem || play blues well || metal mood boss metal zone pedal clean noise loud volumes || good amp pedals good metal sound amp rid pedals well ||
83		4		5			great tuner || accurate || easy batteries better part year || bought put gig bags cases || prices afford clip instruments ||
218		414		4			well long story short fourth vox wah || longer working || sounds classic plug || handy || versatile big bad wah complex issues dust dirt || wide sweep killer tone sweet spot sound solo work || good perfect good ||
705		280		5			speaker clear full range sound || brown deluxe good || way reminds bit jbl smooth depth clarity || amp speaker pick attack || cool speaker nice addition ||
335		617		4			purchased couple years || work || mount securely drywall lock guitar place || buy device hang guitar wall || feel || highly recommend buying future || gave stars havent devices better || havent || slick ||
1313		493		5			basic female xlr inch male adapter || plug regular mic cables ||
988		485		4			needed cheap good quality mic || fit bill || fine speakers stink || bought consistent quality || onoff switch || expect youll shut mixer ||
75		569		5			strings strings || guitar strings important part playing great guitar || martin products ||
258		477		1			family guitarists bassist switched style locks year ago || problems locks periodically unscrewing guitar body || back gig damage brand anniversary american pbass || good || son middle gig weekend || problem design ton friction top bottom pieces lock results tab screwed body unscrewing || weve applying bar soap || || spray based dry lubricant || ultimate forces cause || switching dunlop style locks design ball bearings allows strap rotate freely back unscrewing force || make work || active stage cannot equipment damage performance caused ||
790		522		5			gibson vintage nickle strings electric guitars opportunity strings jumped chance || put gibson les paul guitar pickups || trouble installing tuned pretty quickly lot stretching needed || great || || sounded great || easy play almost thinner advertised play sounded || happy buy occasion gibson strings || set strat sound suspect sound play great ||
1218		607		5			xlr cables hard mess || great || trick || bother making cables buy made cheap ||
1314		12		3			care tone feel || hour put back || rough feel stiff || lots folks ||
235		243		4			fan fender classic picks || feel || wear well || make nice sound conjunction good set strings telecaster || price pretty fair ||
817		4		5			best invention wheel || concerned || easy clamp guitar head || readings accurate || incredibly easy handy restringing guitar ||
201		517		5			owned seymour duncan woody months || chance amps || pickup stronger low end high end || excellent basically feedback free youre acoustic guitar pickup || thing found significantly natural acoustic guitar sound playing woody ampeg bass amp peavey guitar amp || high ends electric guitar amp tendency distortion || clean setting || bass amp || tone absolutely clean clear || pickup easy install remove easy sit low interfere finger picking sound hole pickup || great feature pickup || natural wood finish enhances guitar || acoustic guitar pickup || buy ||
10		510		5			question leather part kind leather suppose fine || good strap way ||
606		717		5			mandolin arrived time box box mandolin wrapped || damage tuning pegs broke || tuned pretty easily figure simple songs || removed pick guard looked fine || strings work fine snapped || end wanting play || hang nicer expected || problem chords fit completely nut heard adjust fits properly || enjoy sound mandolin price amazingly cheap || difficulty easier back || interested mandolin definately ||
384		413		5			pedal save space || find shopping separate pedals satisfy taste ||
1315		538		5			reviews jewel || bother details hoped || sound quality amazing easy || things including music player truck || never || carrying case quality versus price accessories included || complaints ||
342		54		5			audio interface inputs back difficult longest time studio setup mixing board interface || nice channel strip line capturing make final adjustments fine || board great || sliders clean || board features channel board years small space desk || thing onoff switch unit unplugged time || makes stuff logic easy || home unit great price well quality ||
585		202		5			great tool replacing strings || cleaning tuning || headstock folds neatly fit drawer || kit pocket ||
372		642		4			honest cost star || handle slightly || rubber groove || way matters || kinda feel || nice heavy military spec heavy zippers standard kind totally adequate pad || soft nylon lined || bonus pockets || nice build || pocket edges || adequate pad backpack straps acoustic weight || heavy rubber feet standing || give wet ground protection needed || price brands || folks expect great ||
330		476		5			fit mim strat perfectly || guitar || fender guitar suck buy fender parts || cheap china copies ebay fit ||
1308		122		5			versatile tuner || time check instruments || things sounding good || highly recommend product ||
880		20		3			feel sound great compared materials || quality control || picks arent cleanly cut injection molded result left thin trim || ill stick dunlop gator grip || prs || picks || flexibility acoustic || prefer fender medium celluloid picks ||
810		1		5			mediums || play biggest variety styles heavy durable ||
1011		275		5			year || buy boss discovered biyang || never heard || price boss stereo ins outs || gave havent looked back || modes nice || leave mine set hall never spring reverb || spring setting pedal sound spring reverb || decay time mode || blend control || great pedal lots sounds suit style playing || decay || wellbuilt || bought biyang pedals never issues reviewers stated || chinese clones board || fact || highly recommend biyang ||
202		178		2			bought medium gauge brand || mediums hard thin fingers stick light extra light gauges || strings hard slide || || changing chords made squeaks || tone warm mellow tastes || snapped days windings string wounds ||
8		176		5			ordered time slight price increase kicks simply beat || hercules expensive || gotta admit || major advantage saving space huge consideration || honestly reviewers hard time balance musicians gear tubular guitar stands never issue running thing || hold variety guitars styles || banjos open back resonator || || long neck || unless specialized stand || musicians gear ||
973		40		5			love product || holds guitar securely guitar neck extremely fast || life head || well worth price ||
1033		82		5			sound good electrics || best sound strat || good sustain strings holding well ||
955		319		5			good tuners || tune instruments || careful set instrument tuning lot strings || great size left instrument desire || personally prefer snark tuner fairly close ||
600		533		5			amazing || intermediate player || years || tend sweaty hands loose grip || pick turned fingers || loose grip || sweat || slick finish || thin || med || heavy || choose stiffness hold pick || incredible stiffness change depending hold || hold || nice grip || cuz everytime hand || time || hit add cart ||
501		240		5			good cable || good expensive brand || thick || bit stiff shielded || complaints ||
406		174		3			cost expectations werent high begin box hole stitching front pocket crooked || plan keeping long ||
1316		194		4			sanding || fit fender american strat perfectly || great sound bone nut produce || strings stay tune better installed || nice ||
1174		124		5			recently traveled country carrying similar guitars || fender american standard strat fender american standard telecaster || skb fender case || amazon || gator case purchased locally || told good fender case || ended checked luggage || flight florida back || minimal handling glue top section gator case gave || padding loose strap top completely open dangling inside case || neither guitar damaged cases fine shape || padding loose || gator case require repair || couple marks skb fender case || good || ordered skb fender case || gator local trips cheaper guitars || skb fenders airline cases ||
723		568		5			months failures || decent quality ends build || reach minimum length requirement || buy ||
352		536		5			best pedals board || originally thought reverb amp fine || pleasantly surprised lovely quality reverb effect || || settings useful church || plate || spring || hall || room || gate adjust amount effect delay || toneprint setting nice || honestly || pedal ways adjust sound || toneprint redundant || leave pedal time corona chorus flashback delay || part || sound ||
268		624		5			dunlop pick holder || handled || forget pick || picks holder ||
